2016-08-03 01:13:28,687 - INFO    - importlib._bootstrap - | #Instances | #Functions |    #Labels | Use CLI | Integrator |             Time (s) |  MAD Error |  MSE Error | MAD SLabel | MSE SLabel | MAD HLabel | MSE HLabel |
2016-08-03 11:08:47,974 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |     CLI |         BI | 2.38862460249802e+01 | 9.0946e-03 | 1.4032e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:09:23,987 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |     CLI |         LI | 3.58225621609599e+01 | 1.3321e-01 | 2.2619e-02 | 2.4824e-01 | 6.3645e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:09:28,195 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |    JAVA |        MVI | 4.01550246099941e+00 | 9.6018e-03 | 1.5815e-04 | 1.0000e-03 | 1.0000e-03 | 1.0000e-03 | 1.0000e-03 |
2016-08-03 11:09:51,625 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |    JAVA |         BI | 2.32467076620087e+01 | 1.0705e-02 | 1.9893e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:10:26,915 - INFO    - importlib._bootstrap - |       1000 |        100 |          1 |    JAVA |         LI | 3.51105017730151e+01 | 1.4290e-01 | 2.9398e-02 | 3.1483e-01 | 1.0102e-01 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:10:51,597 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |     CLI |        MVI | 2.37179579790100e+01 | 9.8253e-03 | 1.5538e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:12:51,688 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |     CLI |         BI | 1.19074777350004e+02 | 9.9924e-03 | 1.7084e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:17:11,277 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |     CLI |         LI | 2.58513338740973e+02 | 1.2143e-01 | 1.9948e-02 | 2.4855e-01 | 6.4393e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:17:34,645 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |    JAVA |        MVI | 2.23618292489555e+01 | 9.8235e-03 | 1.6002e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:19:31,901 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |    JAVA |         BI | 1.16307160018012e+02 | 1.0122e-02 | 1.6948e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:22:42,243 - INFO    - importlib._bootstrap - |       1000 |        100 |          5 |    JAVA |         LI | 1.89434576851025e+02 | 1.1507e-01 | 1.7909e-02 | 2.4152e-01 | 6.1517e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:23:35,516 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |     CLI |        MVI | 5.14794458969845e+01 | 9.8406e-03 | 1.6498e-04 | 4.0000e-04 | 4.0000e-04 | 4.0000e-04 | 4.0000e-04 |
2016-08-03 11:27:23,065 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |     CLI |         BI | 2.25653761310969e+02 | 1.0015e-02 | 1.7028e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:35:21,807 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |     CLI |         LI | 4.76860770656960e+02 | 1.1843e-01 | 1.9443e-02 | 2.3992e-01 | 6.2193e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:36:12,637 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |    JAVA |        MVI | 4.86501852379879e+01 | 1.0036e-02 | 1.7250e-04 | 2.0000e-04 | 2.0000e-04 | 2.0000e-04 | 2.0000e-04 |
2016-08-03 11:40:06,066 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |    JAVA |         BI | 2.31594501437969e+02 | 1.0043e-02 | 1.7285e-04 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:47:13,148 - INFO    - importlib._bootstrap - |       1000 |        100 |         10 |    JAVA |         LI | 4.25278647392988e+02 | 1.1575e-01 | 1.7947e-02 | 2.3086e-01 | 5.5924e-02 | 0.0000e+00 | 0.0000e+00 |
2016-08-03 11:47:17,760 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |     CLI |        MVI | 4.33478916197782e+00 | 3.7563e-01 | 1.7028e-01 | 6.6830e-01 | 6.6830e-01 | 6.6830e-01 | 6.6830e-01 |
2016-08-03 11:47:36,697 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |     CLI |         BI | 1.87137195889954e+01 | 5.3821e-03 | 4.0193e-05 | 2.5398e-02 | 1.3115e-02 | 1.7400e-02 | 1.7400e-02 |
2016-08-03 11:48:13,523 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |     CLI |         LI | 3.65980353209889e+01 | 1.1017e-01 | 1.5888e-02 | 2.4999e-01 | 8.6690e-02 | 6.1600e-02 | 6.1600e-02 |
2016-08-03 11:48:17,719 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |    JAVA |        MVI | 3.94990717701148e+00 | 4.3619e-02 | 2.5820e-03 | 1.0430e-01 | 1.0430e-01 | 1.0430e-01 | 1.0430e-01 |
2016-08-03 11:48:36,288 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |    JAVA |         BI | 1.83560293430346e+01 | 2.5409e-03 | 7.8866e-06 | 3.5840e-03 | 1.7069e-03 | 1.9000e-03 | 1.9000e-03 |
2016-08-03 11:49:12,366 - INFO    - importlib._bootstrap - |      10000 |         10 |          1 |    JAVA |         LI | 3.58597730330075e+01 | 9.2394e-02 | 1.1949e-02 | 2.5363e-01 | 9.0973e-02 | 6.3300e-02 | 6.3300e-02 |
2016-08-03 11:49:33,986 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |     CLI |        MVI | 2.04732889359584e+01 | 1.1260e-01 | 1.8676e-02 | 2.7394e-01 | 2.7394e-01 | 2.7394e-01 | 2.7394e-01 |
2016-08-03 11:51:06,330 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |     CLI |         BI | 9.11485585020273e+01 | 3.1578e-03 | 1.7788e-05 | 2.4306e-02 | 1.2187e-02 | 1.6360e-02 | 1.6360e-02 |
2016-08-03 11:54:04,698 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |     CLI |         LI | 1.77177478690981e+02 | 8.4780e-02 | 1.1182e-02 | 1.9444e-01 | 6.3396e-02 | 3.9400e-02 | 3.9400e-02 |
2016-08-03 11:54:26,274 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |    JAVA |        MVI | 2.03338012069580e+01 | 4.1485e-02 | 2.6454e-03 | 9.1580e-02 | 9.1580e-02 | 9.1580e-02 | 9.1580e-02 |
2016-08-03 11:55:59,456 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |    JAVA |         BI | 9.20204637130373e+01 | 3.0959e-03 | 1.8165e-05 | 9.9833e-03 | 5.0346e-03 | 7.2000e-03 | 7.2000e-03 |
2016-08-03 11:59:10,244 - INFO    - importlib._bootstrap - |      10000 |         10 |          5 |    JAVA |         LI | 1.89630988769990e+02 | 9.1642e-02 | 1.3326e-02 | 2.0906e-01 | 6.9510e-02 | 4.4280e-02 | 4.4280e-02 |
2016-08-03 11:59:54,401 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |     CLI |        MVI | 4.17645068960264e+01 | 9.9478e-02 | 2.1714e-02 | 2.0880e-01 | 2.0880e-01 | 2.0880e-01 | 2.0880e-01 |
2016-08-03 12:03:00,016 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |     CLI |         BI | 1.83159990880988e+02 | 3.1197e-03 | 1.5761e-05 | 1.0244e-02 | 5.2561e-03 | 6.7900e-03 | 6.7900e-03 |
2016-08-03 12:09:51,426 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |     CLI |         LI | 4.08954062558012e+02 | 1.0937e-01 | 1.8123e-02 | 2.4546e-01 | 8.8566e-02 | 6.6120e-02 | 6.6120e-02 |
2016-08-03 12:10:35,605 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |    JAVA |        MVI | 4.16031245450140e+01 | 6.8365e-02 | 1.0345e-02 | 1.6261e-01 | 1.6261e-01 | 1.6261e-01 | 1.6261e-01 |
2016-08-03 12:54:46,112 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |    JAVA |         BI | 1.97398508490005e+02 | 2.9983e-03 | 1.4964e-05 | 9.2439e-03 | 4.6587e-03 | 6.1200e-03 | 6.1200e-03 |
2016-08-03 13:02:15,536 - INFO    - importlib._bootstrap - |      10000 |         10 |         10 |    JAVA |         LI | 4.46451169244945e+02 | 1.1845e-01 | 2.2529e-02 | 2.9764e-01 | 1.1870e-01 | 1.0308e-01 | 1.0308e-01 |
